401, 2,  3/25/2003
25.21 0.0861 
25.32 0.0871 
25.43 0.0868 
25.54 0.0856 
25.65 0.0849 
25.76 0.0847 
25.87 0.0840 
25.98 0.0837 
26.09 0.0833 
26.20 0.0831 
26.31 0.0832 
26.42 0.0830 
26.53 0.0821 
26.64 0.0817 
26.75 0.0815 
26.86 0.0812 
26.97 0.0806 
27.08 0.0803 
27.19 0.0803 
27.30 0.0804 
27.41 0.0794 
27.52 0.0793 
27.63 0.0788 
27.74 0.0784 
27.85 0.0777 
27.95 0.0775 
28.06 0.0777 
28.17 0.0768 
28.28 0.0767 
28.39 0.0761 
28.50 0.0759 
28.61 0.0756 
28.72 0.0749 
28.83 0.0752 
28.94 0.0748 
29.05 0.0736 
29.16 0.0734 
29.27 0.0735 
29.38 0.0735 
29.49 0.0733 
29.60 0.0719 
29.71 0.0716 
29.82 0.0707 
29.93 0.0706 
30.04 0.0707 
30.15 0.0704 
30.26 0.0693 
30.37 0.0689 
30.48 0.0691 
30.59 0.0689 
30.70 0.0689 
30.81 0.0677 
30.92 0.0678 
31.03 0.0670 
31.14 0.0663 
31.25 0.0670 
31.36 0.0663 
31.47 0.0655 
31.58 0.0648 
31.69 0.0642 
31.80 0.0647 
31.91 0.0642 
32.02 0.0642 
32.13 0.0629 
32.24 0.0629 
32.35 0.0626 
32.46 0.0623 
32.57 0.0612 
32.68 0.0612 
32.79 0.0616 
32.90 0.0604 
33.01 0.0610 
33.12 0.0600 
33.23 0.0602 
33.34 0.0598 
33.45 0.0586 
33.56 0.0576 
33.67 0.0587 
33.78 0.0580 
33.89 0.0571 
34.00 0.0569 
34.11 0.0571 
34.22 0.0559 
34.33 0.0564 
34.44 0.0551 
34.55 0.0551 
34.66 0.0550 
34.77 0.0548 
34.88 0.0539 
34.99 0.0539 
35.10 0.0538 
35.21 0.0538 
35.31 0.0526 
35.42 0.0522 
35.53 0.0517 
35.64 0.0513 
35.75 0.0514 
35.86 0.0512 
35.97 0.0505 
36.08 0.0500 
36.19 0.0500 
36.30 0.0502 
36.41 0.0490 
36.52 0.0489 
36.63 0.0488 
36.74 0.0487 
36.85 0.0481 
36.96 0.0479 
37.07 0.0475 
37.18 0.0472 
37.29 0.0471 
37.40 0.0464 
37.51 0.0454 
37.62 0.0450 
37.73 0.0448 
37.84 0.0447 
37.95 0.0438 
38.06 0.0434 
38.17 0.0431 
38.28 0.0428 
38.39 0.0422 
38.50 0.0422 
38.61 0.0414 
38.72 0.0408 
38.83 0.0409 
38.94 0.0404 
39.05 0.0403 
39.16 0.0396 
39.27 0.0394 
39.38 0.0392 
39.49 0.0391 
39.60 0.0388 
39.71 0.0384 
39.82 0.0375 
39.93 0.0373 
40.04 0.0361 
40.15 0.0364 
40.26 0.0363 
40.37 0.0360 
40.48 0.0359 
40.59 0.0348 
40.70 0.0340 
40.81 0.0348 
40.92 0.0340 
41.03 0.0336 
41.14 0.0332 
41.25 0.0329 
41.36 0.0317 
41.47 0.0320 
41.58 0.0317 
41.69 0.0315 
42.00 0.0320 
